iteration,seed,dense_layers,learning_rate,optimizer,activation,dropout,rnn_type,rnn_size,rnn_activation,rnn_dropout,last_activation,last_perf,min_perf,time 
86,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.2,lstm,230,tanh,0.15,relu,1.3365334033966065,1.2042230010032653,45.116234
87,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.225,lstm,230,tanh,0.15,relu,1.3254542827606202,1.218581783771515,45.425483
88,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.25,lstm,230,tanh,0.15,relu,1.3372573852539062,1.18923419713974,43.594709
89,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.275,lstm,230,tanh,0.15,relu,1.33465576171875,1.2089231967926026,46.835102
90,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.3,lstm,230,tanh,0.15,relu,1.4136419773101807,1.2484912633895875,47.11195299999999
91,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0,lstm,230,tanh,0.175,relu,1.2381674528121949,1.1213993310928345,39.4761
92,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.025,lstm,230,tanh,0.175,relu,1.2373132109642029,1.1166165709495544,47.818547
93,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.05,lstm,230,tanh,0.175,relu,1.2124883532524109,1.1177751302719117,49.726945
94,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.075,lstm,230,tanh,0.175,relu,1.2618267774581908,1.1841109633445739,46.787671
95,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.1,lstm,230,tanh,0.175,relu,1.3024142026901244,1.21552472114563,47.377502
96,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.125,lstm,230,tanh,0.175,relu,1.2291461825370789,1.1354771375656127,48.552941999999994
97,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.15,lstm,230,tanh,0.175,relu,1.2921891927719116,1.1878863453865052,47.833146
98,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.175,lstm,230,tanh,0.175,relu,1.312985908985138,1.169560194015503,47.696639
99,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.2,lstm,230,tanh,0.175,relu,1.3395536303520204,1.2155068278312684,45.795233
100,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.225,lstm,230,tanh,0.175,relu,1.3012335181236268,1.1977066040039062,46.69976199999999
101,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.25,lstm,230,tanh,0.175,relu,1.3324312329292298,1.1908559322357177,44.224064999999996
102,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.275,lstm,230,tanh,0.175,relu,1.3438155055046082,1.1915144443511962,46.895032
103,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.3,lstm,230,tanh,0.175,relu,1.3983463883399962,1.235107135772705,44.162841
104,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0,lstm,230,tanh,0.2,relu,1.19484121799469,1.084228479862213,41.847951
105,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.025,lstm,230,tanh,0.2,relu,1.2250701189041138,1.08303405046463,48.985033
106,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.05,lstm,230,tanh,0.2,relu,1.265213942527771,1.1538926362991333,47.673887
107,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.075,lstm,230,tanh,0.2,relu,1.2903196573257447,1.1941658973693847,45.71213
108,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.1,lstm,230,tanh,0.2,relu,1.3016628623008728,1.2108198761940003,49.325563
109,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.125,lstm,230,tanh,0.2,relu,1.3122222185134889,1.2307573795318603,46.474314
110,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.15,lstm,230,tanh,0.2,relu,1.282739794254303,1.1686698198318481,46.309135
111,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.175,lstm,230,tanh,0.2,relu,1.2614476799964904,1.168819046020508,49.015357
112,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.2,lstm,230,tanh,0.2,relu,1.3155361413955688,1.1774962186813354,46.384797
113,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.225,lstm,230,tanh,0.2,relu,1.320068359375,1.1880183339118957,47.727271
114,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.25,lstm,230,tanh,0.2,relu,1.3625669360160828,1.187910270690918,46.49457700000001
115,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.275,lstm,230,tanh,0.2,relu,1.3605909824371338,1.213337481021881,46.386892
116,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.3,lstm,230,tanh,0.2,relu,1.3761443376541138,1.190715456008911,48.323651999999996
117,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0,lstm,230,tanh,0.225,relu,1.1601894617080688,1.067563772201538,42.900151
118,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.025,lstm,230,tanh,0.225,relu,1.198538339138031,1.1075691342353822,48.44378999999999
119,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.05,lstm,230,tanh,0.225,relu,1.2245715260505676,1.138889455795288,48.991505000000004
120,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.075,lstm,230,tanh,0.225,relu,1.2657613635063172,1.1591511845588685,49.504155999999995
121,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.1,lstm,230,tanh,0.225,relu,1.2348111152648926,1.151406955718994,50.379057
122,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.125,lstm,230,tanh,0.225,relu,1.2596940636634826,1.1613253831863404,46.173570000000005
123,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.15,lstm,230,tanh,0.225,relu,1.2505030870437621,1.1463019371032714,48.066653
124,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.175,lstm,230,tanh,0.225,relu,1.3008543848991394,1.1770503163337707,45.454731
125,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.2,lstm,230,tanh,0.225,relu,1.302659010887146,1.1851301550865174,45.687836
126,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.225,lstm,230,tanh,0.225,relu,1.3433125853538512,1.2009773135185242,44.70309999999999
127,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.25,lstm,230,tanh,0.225,relu,1.325875723361969,1.1932639598846435,44.500194
128,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.275,lstm,230,tanh,0.225,relu,1.3326023936271667,1.1997539162635804,47.227939
129,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.3,lstm,230,tanh,0.225,relu,1.4339651942253113,1.2375550627708436,45.41703699999999
130,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0,lstm,230,tanh,0.25,relu,1.2551198959350587,1.0782280445098877,42.511444000000004
131,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.025,lstm,230,tanh,0.25,relu,1.2382910609245301,1.101425302028656,45.671118
132,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.05,lstm,230,tanh,0.25,relu,1.1792291402816772,1.0783557653427125,52.04342
133,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.075,lstm,230,tanh,0.25,relu,1.2147955656051637,1.1006226778030395,50.114237
134,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.1,lstm,230,tanh,0.25,relu,1.2414393544197082,1.1650163769721984,47.876205
135,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.125,lstm,230,tanh,0.25,relu,1.220867121219635,1.1572620868682861,51.66838800000001
136,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.15,lstm,230,tanh,0.25,relu,1.2947279214859009,1.1865610122680663,46.278559
137,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.175,lstm,230,tanh,0.25,relu,1.2766060709953309,1.1859671592712402,47.930575000000005
138,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.2,lstm,230,tanh,0.25,relu,1.3814137935638429,1.2092079281806947,44.429038999999996
139,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.225,lstm,230,tanh,0.25,relu,1.3348928928375243,1.2081671476364135,46.628293
140,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.25,lstm,230,tanh,0.25,relu,1.3431807518005372,1.1880369544029237,46.178008999999996
141,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.275,lstm,230,tanh,0.25,relu,1.3014606714248658,1.1999024629592896,47.314262
142,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.3,lstm,230,tanh,0.25,relu,1.3881175756454467,1.2161672234535217,45.545773999999994
143,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0,lstm,230,tanh,0.275,relu,1.1696966290473938,1.0672862648963928,43.430977
144,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.025,lstm,230,tanh,0.275,relu,1.2240776062011718,1.1225119829177856,48.727219999999996
145,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.05,lstm,230,tanh,0.275,relu,1.2041236877441406,1.0974329113960266,48.70781000000001
146,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.075,lstm,230,tanh,0.275,relu,1.232474648952484,1.1353923201560974,49.266453000000006
147,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.1,lstm,230,tanh,0.275,relu,1.2899309277534485,1.1820887684822083,46.645787
148,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.125,lstm,230,tanh,0.275,relu,1.243198299407959,1.1620867133140564,50.192035000000004
149,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.15,lstm,230,tanh,0.275,relu,1.2958000659942628,1.1627639174461364,45.34011699999999
150,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.175,lstm,230,tanh,0.275,relu,1.3384446024894714,1.2066245436668397,45.186779
151,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.2,lstm,230,tanh,0.275,relu,1.3680971622467042,1.221207368373871,44.812794000000004
152,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.225,lstm,230,tanh,0.275,relu,1.3258801579475403,1.206230139732361,45.947145
153,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.25,lstm,230,tanh,0.275,relu,1.3490789175033568,1.1870543003082275,46.473246
154,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.275,lstm,230,tanh,0.275,relu,1.3144135355949402,1.1888514876365661,48.108408
155,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.3,lstm,230,tanh,0.275,relu,1.4561706900596618,1.2193466544151306,46.96771400000001
156,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0,lstm,230,tanh,0.3,relu,1.1783743977546692,1.0691786646842956,42.688488
157,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.025,lstm,230,tanh,0.3,relu,1.2128995299339294,1.0749577045440675,50.912832
158,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.05,lstm,230,tanh,0.3,relu,1.2153569340705872,1.1231338858604432,48.89282200000001
159,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.075,lstm,230,tanh,0.3,relu,1.1897276520729065,1.1158140301704407,52.542469
160,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.1,lstm,230,tanh,0.3,relu,1.2446557402610778,1.181451153755188,48.881673000000006
161,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.125,lstm,230,tanh,0.3,relu,1.2421941757202148,1.1454763174057008,47.538352
162,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.15,lstm,230,tanh,0.3,relu,1.287289035320282,1.1742123126983643,48.179091
163,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.175,lstm,230,tanh,0.3,relu,1.3033724665641784,1.1817691445350647,47.394519
164,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.2,lstm,230,tanh,0.3,relu,1.3138243913650514,1.1982355952262878,45.393280999999995
165,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.225,lstm,230,tanh,0.3,relu,1.3814909338951111,1.2716159701347352,46.060023
166,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.25,lstm,230,tanh,0.3,relu,1.3165135622024535,1.2071391344070435,48.395069
167,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.275,lstm,230,tanh,0.3,relu,1.331945037841797,1.2152166724205018,45.290116000000005
168,2182306136,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.3,lstm,230,tanh,0.3,relu,1.4152105927467347,1.2490970730781554,44.698082
0,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0,lstm,230,tanh,0,relu,1.2403785943984986,1.1659112095832824,39.805169
1,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.025,lstm,230,tanh,0,relu,1.2875065684318543,1.1804847836494445,42.548271
2,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.05,lstm,230,tanh,0,relu,1.2804558277130127,1.1759692072868346,41.916889000000005
3,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.075,lstm,230,tanh,0,relu,1.2255861639976502,1.1285898089408875,46.523588000000004
4,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.1,lstm,230,tanh,0,relu,1.204556953907013,1.0648219347000123,45.9211
5,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.125,lstm,230,tanh,0,relu,1.2676706314086914,1.129991066455841,45.888960000000004
6,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.15,lstm,230,tanh,0,relu,1.2562507748603822,1.1311912775039672,45.355001
7,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.175,lstm,230,tanh,0,relu,1.2496713519096374,1.113383138179779,44.401075999999996
8,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.2,lstm,230,tanh,0,relu,1.325206696987152,1.196191668510437,44.980803
9,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.225,lstm,230,tanh,0,relu,1.3034109711647033,1.1957293033599854,46.98025500000001
10,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.25,lstm,230,tanh,0,relu,1.2391276001930236,1.157615637779236,47.546163
11,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.275,lstm,230,tanh,0,relu,1.3536725282669066,1.206735372543335,47.255061
12,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.3,lstm,230,tanh,0,relu,1.370799458026886,1.21661776304245,41.776753
13,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0,lstm,230,tanh,0.025,relu,1.2060240030288696,1.1014452934265138,44.210183
14,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.025,lstm,230,tanh,0.025,relu,1.2990994334220887,1.211501669883728,47.347009
15,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.05,lstm,230,tanh,0.025,relu,1.2939846873283387,1.1419405460357666,47.530028
16,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.075,lstm,230,tanh,0.025,relu,1.264462411403656,1.1067961573600769,47.414221999999995
17,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.1,lstm,230,tanh,0.025,relu,1.2105314016342164,1.103427028656006,47.286218999999996
18,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.125,lstm,230,tanh,0.025,relu,1.2634703516960144,1.153916347026825,44.625767999999994
19,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.15,lstm,230,tanh,0.025,relu,1.29701007604599,1.1809828758239747,44.520954
20,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.175,lstm,230,tanh,0.025,relu,1.2597059845924377,1.1460297107696533,48.31008799999999
21,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.2,lstm,230,tanh,0.025,relu,1.2673276662826538,1.1352011799812316,48.024224999999994
22,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.225,lstm,230,tanh,0.025,relu,1.333183765411377,1.2047367215156555,44.567893
23,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.25,lstm,230,tanh,0.025,relu,1.2671432137489318,1.1245062589645385,49.391138
24,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.275,lstm,230,tanh,0.025,relu,1.2905224561691284,1.1680522322654725,48.528859999999995
25,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.3,lstm,230,tanh,0.025,relu,1.4527269005775452,1.2204957246780395,43.24569100000001
26,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0,lstm,230,tanh,0.05,relu,1.2057453513145446,1.1073709964752196,43.47029
27,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.025,lstm,230,tanh,0.05,relu,1.2570913553237915,1.1337707042694092,50.280761
28,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.05,lstm,230,tanh,0.05,relu,1.2436825394630433,1.1389051914215087,48.06426
29,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.075,lstm,230,tanh,0.05,relu,1.3690587282180786,1.2602056860923767,42.521828
30,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.1,lstm,230,tanh,0.05,relu,1.245514452457428,1.1631783246994019,45.034449
31,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.125,lstm,230,tanh,0.05,relu,1.2768715620040894,1.195590043067932,44.079847
32,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.15,lstm,230,tanh,0.05,relu,1.2074371218681335,1.1326826333999633,47.588028
33,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.175,lstm,230,tanh,0.05,relu,1.2045659303665162,1.0890680789947509,48.741187
34,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.2,lstm,230,tanh,0.05,relu,1.294870913028717,1.1865839600563048,44.856142
35,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.225,lstm,230,tanh,0.05,relu,1.2415640830993653,1.1473833918571472,45.539973
36,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.25,lstm,230,tanh,0.05,relu,1.2761032462120057,1.1572862267494202,47.381130999999996
37,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.275,lstm,230,tanh,0.05,relu,1.2863229990005494,1.134751057624817,47.857077
38,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.3,lstm,230,tanh,0.05,relu,1.3854825973510743,1.2470625519752503,42.815566000000004
39,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0,lstm,230,tanh,0.075,relu,1.1455220103263855,1.0216442108154298,45.347685999999996
40,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.025,lstm,230,tanh,0.075,relu,1.2174982905387879,1.0784153819084168,51.822158
41,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.05,lstm,230,tanh,0.075,relu,1.2504954934120178,1.1586482882499696,48.085295
42,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.075,lstm,230,tanh,0.075,relu,1.3220122575759887,1.156577432155609,44.021862999999996
43,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.1,lstm,230,tanh,0.075,relu,1.211228621006012,1.1158917903900147,48.564111999999994
44,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.125,lstm,230,tanh,0.075,relu,1.262550961971283,1.108214056491852,46.494020000000006
45,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.15,lstm,230,tanh,0.075,relu,1.2316573500633239,1.1558226227760315,47.679909
46,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.175,lstm,230,tanh,0.075,relu,1.2500031471252442,1.1583940267562867,47.303858000000005
47,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.2,lstm,230,tanh,0.075,relu,1.3077391505241394,1.1995061874389648,48.033392
48,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.225,lstm,230,tanh,0.075,relu,1.2477808356285096,1.1416154265403748,48.975638
49,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.25,lstm,230,tanh,0.075,relu,1.2703166246414184,1.173331046104431,46.225626
50,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.275,lstm,230,tanh,0.075,relu,1.3498169422149657,1.202175509929657,44.973077999999994
51,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.3,lstm,230,tanh,0.075,relu,1.3222552418708802,1.1893997192382812,46.694361
52,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0,lstm,230,tanh,0.1,relu,1.2184584021568299,1.0872932434082032,49.814841
53,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.025,lstm,230,tanh,0.1,relu,1.195906639099121,1.0865186333656311,49.2999
54,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.05,lstm,230,tanh,0.1,relu,1.319881296157837,1.2157355427742005,45.587234
55,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.075,lstm,230,tanh,0.1,relu,1.3076974868774414,1.1801640391349792,46.558078
56,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.1,lstm,230,tanh,0.1,relu,1.2360876202583313,1.1212613940238954,49.371301
57,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.125,lstm,230,tanh,0.1,relu,1.2363510370254516,1.1531456351280212,47.896193
58,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.15,lstm,230,tanh,0.1,relu,1.254897451400757,1.1523398756980896,45.590908
59,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.175,lstm,230,tanh,0.1,relu,1.2245481133460998,1.1384924530982972,49.459616999999994
60,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.2,lstm,230,tanh,0.1,relu,1.258604073524475,1.1850868940353394,47.210144
61,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.225,lstm,230,tanh,0.1,relu,1.261814796924591,1.144706618785858,46.515257000000005
62,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.25,lstm,230,tanh,0.1,relu,1.2765752792358398,1.1981054544448853,44.686764
63,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.275,lstm,230,tanh,0.1,relu,1.2694844007492065,1.1729191660881042,46.823975999999995
64,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0.3,lstm,230,tanh,0.1,relu,1.392539882659912,1.2188686966896056,51.27897
65,3156479463,"[139, 486, 152, 79, 61, 0, 0, 0, 0, 0]",0.005,adam,relu,0,lstm,230,tanh,0.125,relu,1.2565850973129273,1.1640217661857606,41.597274
