iteration,seed,last_activation,last_perf,min_perf,time
0,3749016965,linear,1.225895631,1.150818753,52.302872
1,3749016965,relu,1.260651863,1.186623311,49.949283
2,3749016965,leaky_relu,1.288466001,1.201776111,44.480768
0,2710578394,linear,1.30970844,1.187950265,49.113715
1,2710578394,relu,1.343262529,1.201016653,44.828206
2,2710578394,leaky_relu,1.223323786,1.055856538,58.178408
0,3122661973,linear,1.297635949,1.212176681,49.527165
1,3122661973,relu,1.297635925,1.212176681,47.731775
2,3122661973,leaky_relu,1.297635949,1.212176704,47.464846
0,3593525655,linear,1.245145643,1.132342792,44.919918
1,3593525655,relu,1.247190797,1.138153493,45.138137
2,3593525655,leaky_relu,1.248334086,1.141425931,46.892856
0,790864606,linear,1.25066421,1.136966133,43.638012
1,790864606,relu,1.255384028,1.128205049,43.192897
2,790864606,leaky_relu,1.290829349,1.154130244,40.200232
0,3539193743,linear,1.245102942,1.138339376,48.433468
1,3539193743,relu,1.245102918,1.138339341,48.21648
2,3539193743,leaky_relu,1.245102918,1.138339353,49.152916
0,3874604984,linear,1.332549107,1.163808906,49.60678
1,3874604984,relu,1.308582056,1.198926473,60.962164
2,3874604984,leaky_relu,1.309189045,1.202181065,52.946427
0,407865413,linear,1.231403279,1.124231827,47.286949
1,407865413,relu,1.242719615,1.098972631,48.4754
2,407865413,leaky_relu,1.245374608,1.092832816,47.523824
0,3649887225,linear,1.317557573,1.18931278,48.423053
1,3649887225,relu,1.376986945,1.18948344,45.692779
2,3649887225,leaky_relu,1.351478136,1.208914304,48.234384
0,2468974955,linear,1.170412457,1.098269808,53.918424
1,2468974955,relu,1.206806719,1.115055728,46.507436
2,2468974955,leaky_relu,1.213009584,1.113669658,45.348973
0,1856948358,linear,1.226437736,1.140830421,52.733387
1,1856948358,relu,1.266027677,1.141760552,54.164019
2,1856948358,leaky_relu,1.272069764,1.161508918,52.638678
0,3939222643,linear,1.292714715,1.212331092,48.045593
1,3939222643,relu,1.297996616,1.161146736,47.419036
2,3939222643,leaky_relu,1.31784246,1.140138423,48.332667
0,4269077404,linear,1.276450861,1.144632256,51.728081
1,4269077404,relu,1.279148531,1.175585866,44.374692
2,4269077404,leaky_relu,1.29533174,1.171517181,47.94664
0,3378568329,linear,1.291419005,1.184661162,61.217206
1,3378568329,relu,1.281452751,1.148782563,47.098412
2,3378568329,leaky_relu,1.264138436,1.16469903,47.588796
0,1609686764,linear,1.269783461,1.201556051,49.391113
1,1609686764,relu,1.285729098,1.176176763,47.413325
2,1609686764,leaky_relu,1.177755713,1.092862678,56.447231
0,252461056,linear,1.229983997,1.157854569,49.274792
1,252461056,relu,1.33030163,1.213623822,45.924462
2,252461056,leaky_relu,1.370479584,1.251182187,46.752609
0,922064087,linear,1.280412412,1.182251334,52.196659
1,922064087,relu,1.280354655,1.206989551,48.538011
2,922064087,leaky_relu,1.305109811,1.194714713,55.217459
0,894189328,linear,1.296433818,1.182238591,42.380765
1,894189328,relu,1.261447477,1.103072131,50.508571
2,894189328,leaky_relu,1.234892571,1.110403228,48.971789
0,2739147070,linear,1.257136929,1.14052875,48.02607
1,2739147070,relu,1.274464262,1.178256476,46.378469
2,2739147070,leaky_relu,1.237137091,1.139487636,50.950968
0,3903792454,linear,1.27476126,1.160353649,48.797644
1,3903792454,relu,1.246852398,1.118630564,46.640786
2,3903792454,leaky_relu,1.227827978,1.099902332,49.328703
0,1194320622,linear,1.272864926,1.158336174,47.482375
1,1194320622,relu,1.190400815,1.072961128,48.624285
2,1194320622,leaky_relu,1.308795261,1.158531964,47.343968
0,3970022477,linear,1.397820139,1.2997123,44.968989
1,3970022477,relu,1.305438483,1.193061924,47.530398
2,3970022477,leaky_relu,1.36365366,1.255352068,45.084579
0,2223884874,linear,1.239691794,1.11829704,51.071187
1,2223884874,relu,1.255066061,1.158078599,47.198482
2,2223884874,leaky_relu,1.263774204,1.178138793,47.210941
0,2471830097,linear,1.292428827,1.182810032,47.041163
1,2471830097,relu,1.258974254,1.172011375,48.704904
2,2471830097,leaky_relu,1.348912036,1.236227643,46.211755
0,125034209,linear,1.270955682,1.129776406,45.268935
1,125034209,relu,1.249514639,1.133309674,47.796499
2,125034209,leaky_relu,1.278158569,1.148359501,44.694934
0,4097219862,linear,1.276207924,1.144004822,48.150135
1,4097219862,relu,1.217253745,1.082093012,46.664654
2,4097219862,leaky_relu,1.241868567,1.109616494,44.899497
0,2889616798,linear,1.206571507,1.080957627,47.449358
1,2889616798,relu,1.197086966,1.049274004,48.963865
2,2889616798,leaky_relu,1.262486422,1.151602542,46.885554
0,2333681590,linear,1.269577622,1.105650032,47.270289
1,2333681590,relu,1.251073551,1.149172533,48.843497
2,2333681590,leaky_relu,1.275826931,1.142458606,48.999322
0,619801466,linear,1.242959654,1.14552331,49.869481
1,619801466,relu,1.332929707,1.229930234,47.998308
2,619801466,leaky_relu,1.27746402,1.169509435,50.110887
0,766471382,linear,1.329164839,1.177596724,46.735716
1,766471382,relu,1.306468964,1.164499521,46.438628
2,766471382,leaky_relu,1.322871339,1.165622795,45.839325
0,608611252,linear,1.381554484,1.235446799,45.279474
1,608611252,relu,1.340399909,1.228128576,45.418337
2,608611252,leaky_relu,1.327195168,1.237607193,48.132909
0,488623705,linear,1.29631083,1.177547228,48.722181
1,488623705,relu,1.285652959,1.148418891,47.525504
2,488623705,leaky_relu,1.206402242,1.073968196,48.443188
0,1884459529,linear,1.266940093,1.177906311,45.016864
1,1884459529,relu,1.243838835,1.134437406,47.656341
2,1884459529,leaky_relu,1.287395334,1.189083612,46.207041
0,1919733645,linear,1.348231375,1.198552763,47.562507
1,1919733645,relu,1.245172262,1.127116477,49.858582
2,1919733645,leaky_relu,1.353924477,1.231669748,45.439072
0,2455354189,linear,1.224214482,1.099867523,48.088015
1,2455354189,relu,1.347839999,1.182512927,45.38291
2,2455354189,leaky_relu,1.274287498,1.126004159,49.918028
0,3348984383,linear,1.226379299,1.123651803,46.955384
1,3348984383,relu,1.289909577,1.169270062,48.746244
2,3348984383,leaky_relu,1.25186609,1.138355434,47.430838
0,1259194252,linear,1.25132817,1.16087606,46.186326
1,1259194252,relu,1.225349617,1.11846925,47.469455
2,1259194252,leaky_relu,1.216702974,1.11838491,46.153292
0,2022882218,linear,1.290740812,1.122305346,45.856123
1,2022882218,relu,1.31010406,1.174161589,43.723172
2,2022882218,leaky_relu,1.270541203,1.107153869,47.239272
0,2648730411,linear,1.263324845,1.142465985,47.545646
1,2648730411,relu,1.264798403,1.084613252,47.091908
2,2648730411,leaky_relu,1.28045181,1.143889701,45.844376
0,3736224054,linear,1.27136966,1.13065815,49.250924
1,3736224054,relu,1.278860366,1.169735754,47.207353
2,3736224054,leaky_relu,1.230030704,1.135287166,46.27679
0,3315617715,linear,1.287045705,1.137579823,46.033217
1,3315617715,relu,1.24791137,1.164551902,43.949231
2,3315617715,leaky_relu,1.264714682,1.128052759,45.337584
0,2953341776,linear,1.235412741,1.148119605,49.494661
1,2953341776,relu,1.234597635,1.127345848,49.647223
2,2953341776,leaky_relu,1.235806823,1.169117463,50.65056
0,4015558169,linear,1.344316351,1.203945661,46.965755
1,4015558169,relu,1.341002274,1.185891068,48.054501
2,4015558169,leaky_relu,1.334095609,1.176216078,45.350609
0,911876999,linear,1.282054877,1.147151744,46.828045
1,911876999,relu,1.31883862,1.205175006,43.369553
2,911876999,leaky_relu,1.282693422,1.143636084,48.958399
0,2892726237,linear,1.262230682,1.116612899,44.613296
1,2892726237,relu,1.274936759,1.140496814,47.34483
2,2892726237,leaky_relu,1.320265436,1.17966795,45.361311
0,3236777276,linear,1.26790123,1.176191866,50.409085
1,3236777276,relu,1.426921916,1.224325418,44.26952
2,3236777276,leaky_relu,1.329327738,1.200842488,48.231657
0,2241511231,linear,1.367232013,1.237346196,47.383069
1,2241511231,relu,1.255446255,1.14315778,48.809465
2,2241511231,leaky_relu,1.301620269,1.231118083,47.100467
0,1952223529,linear,1.262976325,1.16821655,45.372997
1,1952223529,relu,1.276294351,1.163558507,48.852288
2,1952223529,leaky_relu,1.246210468,1.157465649,48.397486
0,3824253892,linear,1.273418868,1.165975261,47.668904
1,3824253892,relu,1.279433393,1.186928403,45.968249
2,3824253892,leaky_relu,1.301057768,1.174015987,46.144105
0,368970394,linear,1.273708212,1.166833031,49.48374
1,368970394,relu,1.260347962,1.103899145,47.677874
2,368970394,leaky_relu,1.28925761,1.194837606,48.334428
0,935816415,linear,1.230282402,1.127654564,45.996971
1,935816415,relu,1.269172144,1.129705119,47.180828
2,935816415,leaky_relu,1.285852742,1.169487381,46.834685
0,4292724984,linear,1.223060787,1.129878128,45.173681
1,4292724984,relu,1.253758657,1.150143635,44.905554
2,4292724984,leaky_relu,1.326306272,1.193138099,44.526931
0,2195711890,linear,1.281739807,1.154719603,51.467504
1,2195711890,relu,1.323762405,1.165986097,46.151217
2,2195711890,leaky_relu,1.283425987,1.16644994,47.804417
0,195957519,linear,1.255482101,1.177384305,47.689074
1,195957519,relu,1.265618324,1.17174114,48.502605
2,195957519,leaky_relu,1.285059297,1.179548645,48.564803
0,2893132717,linear,1.228515816,1.064663899,47.409005
1,2893132717,relu,1.32910645,1.234399509,46.327024
2,2893132717,leaky_relu,1.178205705,1.086580491,50.543793
0,3609273103,linear,1.257543015,1.112250221,45.795554
1,3609273103,relu,1.2700333,1.160562801,47.690848
2,3609273103,leaky_relu,1.364191926,1.163838196,46.71489
0,1754921833,linear,1.263326299,1.182117164,43.944476
1,1754921833,relu,1.289931715,1.156902623,44.544045
2,1754921833,leaky_relu,1.230680716,1.146923864,46.674368
0,3600274851,linear,1.27730875,1.17560786,44.394638
1,3600274851,relu,1.247964406,1.142152715,46.695021
2,3600274851,leaky_relu,1.232874191,1.125926721,49.546272
0,1689413188,linear,1.246768963,1.158259428,47.86511
1,1689413188,relu,1.337814629,1.196147883,46.458075
2,1689413188,leaky_relu,1.252791893,1.13839556,47.847385
0,3665537045,linear,1.262893152,1.180916846,51.029183
1,3665537045,relu,1.385521173,1.255652642,45.92701
2,3665537045,leaky_relu,1.355846143,1.233256042,45.389372
0,3411432325,linear,1.260549784,1.170551753,49.952221
1,3411432325,relu,1.231671023,1.092334437,48.327857
2,3411432325,leaky_relu,1.284761822,1.163553035,50.098252
0,2030947649,linear,1.346512496,1.240072274,47.181035
1,2030947649,relu,1.289198804,1.184998083,46.202001
2,2030947649,leaky_relu,1.266447473,1.197471774,49.239071
0,2266947746,linear,1.242439234,1.132810569,49.301008
1,2266947746,relu,1.322121358,1.191023004,45.000859
2,2266947746,leaky_relu,1.276545465,1.145091593,47.545209
0,334018710,linear,1.297004437,1.184846604,44.23832
1,334018710,relu,1.280891144,1.201570451,45.702814
2,334018710,leaky_relu,1.279326403,1.169328988,45.294033
0,399908758,linear,1.275381887,1.166869199,44.858002
1,399908758,relu,1.263650215,1.153452909,46.234058
2,399908758,leaky_relu,1.237697518,1.142299891,45.509754
0,671190476,linear,1.235722709,1.181133294,50.490261
1,671190476,relu,1.294218564,1.191147482,48.398489
2,671190476,leaky_relu,1.215494072,1.136164451,47.542168
0,3365781145,linear,1.197501349,1.076802802,44.434936
1,3365781145,relu,1.284815824,1.209931397,45.589797
2,3365781145,leaky_relu,1.266665304,1.11952697,44.5893
0,518711617,linear,1.25723815,1.142523575,46.402529
1,518711617,relu,1.216914499,1.106370103,46.511319
2,518711617,leaky_relu,1.235278296,1.09187153,50.525723
0,3626645944,linear,1.306813323,1.226615298,46.467705
1,3626645944,relu,1.212686634,1.114696598,48.517074
2,3626645944,leaky_relu,1.263906324,1.201084387,52.465321
0,222433406,linear,1.246149385,1.115703142,51.209016
1,222433406,relu,1.210612094,1.088845152,47.111037
2,222433406,leaky_relu,1.254973066,1.153955364,46.298418
0,582876405,linear,1.251480961,1.14004451,50.147089
1,582876405,relu,1.333267367,1.210195267,45.171078
2,582876405,leaky_relu,1.221906424,1.145402682,57.093963
0,3597958085,linear,1.283852232,1.187388587,47.258974
1,3597958085,relu,1.191878998,1.063452506,49.237103
2,3597958085,leaky_relu,1.257349837,1.156229782,47.917031
0,911961870,linear,1.331529963,1.198613894,43.97765
1,911961870,relu,1.340483868,1.206856859,42.561144
2,911961870,leaky_relu,1.304443204,1.140127873,44.520399
0,3068001779,linear,1.199862111,1.067890835,48.826333
1,3068001779,relu,1.169547403,1.078358316,51.568177
2,3068001779,leaky_relu,1.251072586,1.152089798,49.24788
0,2988649657,linear,1.206093121,1.049572492,51.798539
1,2988649657,relu,1.301562142,1.187398243,49.133188
2,2988649657,leaky_relu,1.291836607,1.196371317,48.349129
0,2216367898,linear,1.335732126,1.17710892,46.631466
1,2216367898,relu,1.348878014,1.206092381,46.845003
2,2216367898,leaky_relu,1.257189906,1.093989193,50.016831
0,375120816,linear,1.228959394,1.118403685,48.091138
1,375120816,relu,1.298131895,1.152833784,49.769041
2,375120816,leaky_relu,1.259359598,1.174208152,47.567927
0,2138818586,linear,1.345141327,1.216554558,48.093974
1,2138818586,relu,1.326653874,1.198584187,49.170714
2,2138818586,leaky_relu,1.262273121,1.145247376,48.565028
0,2462508770,linear,1.280767834,1.145740306,45.483036
1,2462508770,relu,1.222962701,1.060883713,51.697046
2,2462508770,leaky_relu,1.277796614,1.148771644,45.68937
0,1037343280,linear,1.326386881,1.238017642,51.186569
1,1037343280,relu,1.190573251,1.101309896,49.079201
2,1037343280,leaky_relu,1.259602141,1.196338868,47.653374
0,796899725,linear,1.309761643,1.172353315,43.239764
1,796899725,relu,1.241601515,1.122627521,48.02561
2,796899725,leaky_relu,1.213994217,1.155457437,49.553111
0,2672767769,linear,1.314759505,1.200857437,45.465755
1,2672767769,relu,1.305774879,1.21638757,47.440125
2,2672767769,leaky_relu,1.34959116,1.165026104,46.826949
0,2898925595,linear,1.271690106,1.148275173,48.246743
1,2898925595,relu,1.266655838,1.151333475,49.555809
2,2898925595,leaky_relu,1.243700397,1.171837115,47.029029
0,2896130682,linear,1.333434021,1.199372363,46.83099
1,2896130682,relu,1.268381238,1.142714942,48.351869
2,2896130682,leaky_relu,1.279382515,1.129412997,47.180745
0,708528469,linear,1.294370019,1.212798023,47.769099
1,708528469,relu,1.21350255,1.135892296,49.146982
2,708528469,leaky_relu,1.209137869,1.124537849,48.426284
0,3265971293,linear,1.433669245,1.33950268,45.062816
1,3265971293,relu,1.299914789,1.197681415,46.570952
2,3265971293,leaky_relu,1.75002507,1.619052589,45.39824
0,3678549004,linear,1.231249619,1.079683769,48.159728
1,3678549004,relu,1.298573327,1.17202878,50.160627
2,3678549004,leaky_relu,1.315790832,1.233431923,49.1869
0,420983025,linear,1.214616072,1.141842759,46.679557
1,420983025,relu,1.308157301,1.198157501,47.183366
2,420983025,leaky_relu,1.249444914,1.128799415,50.788348
0,3287107981,linear,1.213377166,1.119120741,47.601327
1,3287107981,relu,1.156709576,1.07562902,49.340398
2,3287107981,leaky_relu,1.26764648,1.162213206,47.105642
0,2840993155,linear,1.172477281,1.09696604,47.004204
1,2840993155,relu,1.22155093,1.121474516,47.847878
2,2840993155,leaky_relu,1.211809981,1.146165061,51.847
0,3027214219,linear,1.231100452,1.157135141,51.688045
1,3027214219,relu,1.294523394,1.214838696,46.393084
2,3027214219,leaky_relu,1.192342937,1.098655021,51.100223
0,3206067461,linear,1.310258734,1.175076139,45.152319
1,3206067461,relu,1.247358286,1.147484851,49.119448
2,3206067461,leaky_relu,1.275482404,1.184202886,48.772265
0,4184251496,linear,1.249066556,1.150492656,46.39743
1,4184251496,relu,1.196876359,1.111759436,46.147358
2,4184251496,leaky_relu,1.273697197,1.110435021,44.445171
0,2954792139,linear,1.180033457,1.117766798,49.958055
1,2954792139,relu,1.308139324,1.192697442,46.19985
2,2954792139,leaky_relu,1.20438714,1.109954369,51.602996
0,633387558,linear,1.268152189,1.167859912,48.274922
1,633387558,relu,1.267825246,1.170256805,49.75018
2,633387558,leaky_relu,1.246504974,1.150078559,47.534478
0,3031568746,linear,1.364414489,1.238110173,47.280302
1,3031568746,relu,1.283438551,1.18346144,49.18223
2,3031568746,leaky_relu,1.310382104,1.148600781,46.391194
0,914116213,linear,1.262658596,1.169547212,46.195428
1,914116213,relu,1.264121377,1.169008696,46.318424
2,914116213,leaky_relu,1.225128555,1.16011225,49.41121
0,1653370924,linear,1.384711564,1.264667225,45.661394
1,1653370924,relu,1.394086826,1.248364162,45.510604
2,1653370924,leaky_relu,1.326534057,1.236462712,50.104223
0,2081816024,linear,1.263734412,1.150088608,44.802644
1,2081816024,relu,1.266173458,1.152950108,44.857
2,2081816024,leaky_relu,1.334060943,1.222873366,49.018501
0,1008435117,linear,1.265535998,1.148012638,46.491416
1,1008435117,relu,1.229035771,1.161073887,47.816426
2,1008435117,leaky_relu,1.268365729,1.177730179,46.096073
0,540491654,linear,1.272870684,1.140759313,47.514253
1,540491654,relu,1.29732852,1.162899327,46.457964
2,540491654,leaky_relu,1.267519188,1.15522145,46.753982
0,3043985956,linear,1.280692613,1.114337647,45.36033
1,3043985956,relu,1.271999717,1.098534775,45.861859
2,3043985956,leaky_relu,1.294290555,1.108649099,45.294345
0,2686317824,linear,1.223778832,1.105544591,51.97077
1,2686317824,relu,1.191193235,1.077307725,51.171318
2,2686317824,leaky_relu,1.161199653,1.090064371,48.530166
0,1092458416,linear,1.175889826,1.05052526,50.48303
1,1092458416,relu,1.210572505,1.079762936,50.518447
2,1092458416,leaky_relu,1.304785073,1.133561313,46.681001
0,3938174626,linear,1.331986666,1.196007776,48.502719
1,3938174626,relu,1.249534631,1.098195004,48.449255
2,3938174626,leaky_relu,1.245891583,1.168142986,47.68161
0,3430133012,linear,1.248608077,1.143939626,48.984265
1,3430133012,relu,1.266509044,1.16617043,47.302726
2,3430133012,leaky_relu,1.314765537,1.173207891,46.34084
0,3483474826,linear,1.225341582,1.131901205,46.541831
1,3483474826,relu,1.235004985,1.124425936,45.576109
2,3483474826,leaky_relu,1.254547191,1.181821799,59.466433
0,1699727585,linear,1.306652284,1.213410592,46.743201
1,1699727585,relu,1.357027757,1.166985035,44.176557
2,1699727585,leaky_relu,1.306509674,1.165538979,46.110786
0,2978489892,linear,1.258513296,1.17643857,45.419492
1,2978489892,relu,1.271792579,1.146754766,45.163016
2,2978489892,leaky_relu,1.2459409,1.12606051,47.194407
0,2231846533,linear,1.185811293,1.085658455,51.517306
1,2231846533,relu,1.204323924,1.107309151,47.939082
2,2231846533,leaky_relu,1.225438428,1.139307678,46.15075
0,3161827155,linear,1.312533438,1.15545789,47.507017
1,3161827155,relu,1.274007905,1.155446172,46.668093
2,3161827155,leaky_relu,1.294005191,1.210826552,47.208477
0,464048823,linear,1.199980807,1.114663184,46.640974
1,464048823,relu,1.22923342,1.116582775,48.307415
2,464048823,leaky_relu,1.180490577,1.104213202,47.527787
0,2957506309,linear,1.246265996,1.136345553,48.166185
1,2957506309,relu,1.248516059,1.134700966,48.634421
2,2957506309,leaky_relu,1.27382288,1.15703752,45.973577
0,3005588099,linear,1.30423553,1.170623112,44.941019
1,3005588099,relu,1.315500212,1.182093537,44.741453
2,3005588099,leaky_relu,1.296116805,1.157723355,44.769863
0,4122790566,linear,1.34344002,1.189004028,46.275166
1,4122790566,relu,1.2660478,1.105922532,46.588184
2,4122790566,leaky_relu,1.321493745,1.155478716,45.656577
0,2436424724,linear,1.340854383,1.237578976,45.70461
1,2436424724,relu,1.227400422,1.099961329,48.102888
2,2436424724,leaky_relu,1.253111517,1.179560792,47.887173
0,1747585926,linear,1.244967294,1.127071321,48.423569
1,1747585926,relu,1.301248968,1.168863606,46.493106
2,1747585926,leaky_relu,1.269361019,1.111775804,47.070641
0,774620662,linear,1.340699577,1.223243773,46.320685
1,774620662,relu,1.360388505,1.251223469,44.774008
2,774620662,leaky_relu,1.231911111,1.106138515,47.430072
0,406326253,linear,1.27558496,1.153620207,44.229054
1,406326253,relu,1.223302436,1.117627358,45.675153
2,406326253,leaky_relu,1.266837454,1.150721121,52.756868
0,1073041683,linear,1.272341967,1.175215435,49.607199
1,1073041683,relu,1.264748478,1.155273294,47.431089
2,1073041683,leaky_relu,1.182568741,1.124844599,48.47689
0,3565177557,linear,1.263757288,1.149743938,47.966998
1,3565177557,relu,1.316963196,1.210368907,46.175293
2,3565177557,leaky_relu,1.223270833,1.115637887,48.405415
0,3797029448,linear,1.29780153,1.176674235,46.370384
1,3797029448,relu,1.287895823,1.14334842,47.548018
2,3797029448,leaky_relu,1.22458607,1.152571154,50.066107
0,397416642,linear,1.268116927,1.155614734,51.478023
1,397416642,relu,1.252237117,1.106195676,46.869709
2,397416642,leaky_relu,1.329575801,1.210713935,45.719657
0,1089303514,linear,1.248314571,1.135773706,46.282171
1,1089303514,relu,1.210148036,1.14173764,47.730713
2,1089303514,leaky_relu,1.32350136,1.209590971,46.401141
0,1079539735,linear,1.258661664,1.146865213,49.076492
1,1079539735,relu,1.224722433,1.115103722,47.947246
2,1079539735,leaky_relu,1.233599401,1.147470939,48.922838
0,3606191757,linear,1.370729971,1.173892081,46.815573
1,3606191757,relu,1.291293049,1.147560894,49.349218
2,3606191757,leaky_relu,1.326485276,1.139379573,48.577893
0,2952028684,linear,1.20339998,1.121757019,47.685783
1,2952028684,relu,1.223814261,1.120902431,47.022236
2,2952028684,leaky_relu,1.243559015,1.124139559,47.59113
0,3550297544,linear,1.286544955,1.158059192,47.570463
1,3550297544,relu,1.247755444,1.136477578,52.496037
2,3550297544,leaky_relu,1.317393446,1.175079048,47.408495
0,1203369382,linear,1.264923775,1.190888941,48.739935
1,1203369382,relu,1.306095123,1.206384504,47.543953
2,1203369382,leaky_relu,1.295335686,1.180105364,47.36684
0,4055551065,linear,1.261726248,1.172606266,50.164969
1,4055551065,relu,1.258127916,1.149057448,47.770919
2,4055551065,leaky_relu,1.29185195,1.199315178,46.988891
0,942599072,linear,1.191078579,1.106890905,49.461159
1,942599072,relu,1.303352964,1.195911157,44.801592
2,942599072,leaky_relu,1.201982582,1.135144854,48.243672
0,2336941749,linear,1.35090332,1.203420496,47.229302
1,2336941749,relu,1.323651743,1.212166786,46.657667
2,2336941749,leaky_relu,1.261928666,1.169193089,46.430218
0,492699970,linear,1.281084955,1.152531028,48.964061
1,492699970,relu,1.218569601,1.117110348,51.371783
2,492699970,leaky_relu,1.2757617,1.155885684,47.105569
0,1768613018,linear,1.266198516,1.159917462,44.675985
1,1768613018,relu,1.271585596,1.177278399,45.137907
2,1768613018,leaky_relu,1.145701671,1.054137707,50.415519
0,2726665044,linear,1.318456209,1.222486734,49.550372
1,2726665044,relu,1.32570864,1.220281756,47.630874
2,2726665044,leaky_relu,1.261106813,1.169022214,50.653639
0,1165855755,linear,1.319090819,1.136440706,46.546186
1,1165855755,relu,1.246700037,1.129911661,51.318296
2,1165855755,leaky_relu,1.294904244,1.151497173,49.252631
0,3409226093,linear,1.272728062,1.176961327,46.005644
1,3409226093,relu,1.29530381,1.178916442,47.179392
2,3409226093,leaky_relu,1.158000934,1.058340073,51.243392
0,1759626003,linear,1.327222049,1.214831507,47.840247
1,1759626003,relu,1.282504988,1.153792071,50.235442
2,1759626003,leaky_relu,1.287964082,1.118610442,48.716954
0,55187730,linear,1.329374278,1.195070863,45.645368
1,55187730,relu,1.288991749,1.209956598,45.102166
2,55187730,leaky_relu,1.291134882,1.198704505,47.019029
0,3182061699,linear,1.315845716,1.193202972,46.407346
1,3182061699,relu,1.260436869,1.143950486,46.045657
2,3182061699,leaky_relu,1.323044312,1.209998035,44.794175
0,849038308,linear,1.265662086,1.148764861,46.778648
1,849038308,relu,1.222948778,1.094547772,48.271837
2,849038308,leaky_relu,1.280062854,1.160328865,45.256044
0,1536334089,linear,1.252949643,1.162554395,49.065324
1,1536334089,relu,1.241076851,1.143635225,48.330627
2,1536334089,leaky_relu,1.241295815,1.134986389,50.309119
0,722950310,linear,1.408787417,1.23591423,46.563885
1,722950310,relu,1.196749306,1.073654711,50.163443
2,722950310,leaky_relu,1.30957545,1.192105007,47.330454
0,1317297165,linear,1.25096873,1.115595984,48.374861
1,1317297165,relu,1.267052841,1.160323656,47.754136
2,1317297165,leaky_relu,1.230758584,1.12562418,54.737332
0,1950115180,linear,1.29662466,1.210973155,48.507018
1,1950115180,relu,1.259539306,1.100843287,48.356553
2,1950115180,leaky_relu,1.292209721,1.171332955,47.890222
0,3656044615,linear,1.306059575,1.160301042,47.22787
1,3656044615,relu,1.234706998,1.133894908,47.799809
2,3656044615,leaky_relu,1.268068743,1.152888775,47.1403
0,1807109587,linear,1.277903855,1.151841831,46.592774
1,1807109587,relu,1.314406478,1.161982512,46.519762
2,1807109587,leaky_relu,1.255842829,1.102621853,46.108372
0,3554820029,linear,1.235970843,1.134432077,44.509386
1,3554820029,relu,1.249778771,1.139083874,45.704514
2,3554820029,leaky_relu,1.183532953,1.057651687,50.253498
0,1958260987,linear,1.279078245,1.148949385,48.448249
1,1958260987,relu,1.226658309,1.121303785,48.848227
2,1958260987,leaky_relu,1.341871333,1.22336452,48.326702
0,3770528212,linear,1.277838039,1.164388025,47.551516
1,3770528212,relu,1.175039327,1.119149876,50.172161
2,3770528212,leaky_relu,1.236545634,1.130026627,49.179785
0,3953328639,linear,1.264816189,1.122691178,50.054293
1,3953328639,relu,1.256226313,1.100266314,50.442451
2,3953328639,leaky_relu,1.30874157,1.203244627,47.238104
0,678769610,linear,1.243522203,1.167834842,55.760268
1,678769610,relu,1.263626385,1.179872966,47.357956
2,678769610,leaky_relu,1.251347601,1.155689609,49.54685
0,1975147943,linear,1.269489157,1.189381266,49.075665
1,1975147943,relu,1.247596073,1.134013247,50.899559
2,1975147943,leaky_relu,1.206344998,1.081560552,53.214603
0,843694930,linear,1.258537912,1.167365623,47.668017
1,843694930,relu,1.337887585,1.21120677,46.117256
2,843694930,leaky_relu,1.275447583,1.191471159,48.292103
0,1931643068,linear,1.267310905,1.196385181,47.378285
1,1931643068,relu,1.324671841,1.198393905,46.473708
2,1931643068,leaky_relu,1.331234825,1.177892971,44.202118
0,1482574820,linear,1.290029788,1.16745522,46.363766
1,1482574820,relu,1.257301402,1.125996411,48.208061
2,1482574820,leaky_relu,1.225453198,1.112940896,47.694305
0,141392547,linear,1.240723407,1.078894222,47.276619
1,141392547,relu,1.257332325,1.110710835,48.859059
2,141392547,leaky_relu,1.251561725,1.084978986,47.147536
0,489159607,linear,1.276107788,1.149165428,47.578034
1,489159607,relu,1.284455299,1.14523598,47.713899
2,489159607,leaky_relu,1.313748872,1.162094092,46.184942
0,2184528978,linear,1.272989333,1.154927075,47.620437
1,2184528978,relu,1.280070615,1.191631949,47.240345
2,2184528978,leaky_relu,1.357739592,1.225382006,47.132424
0,3264894738,linear,1.268039834,1.165203404,51.421402
1,3264894738,relu,1.255091691,1.141571212,45.981758
2,3264894738,leaky_relu,1.286326432,1.177225518,48.248679
0,1395773035,linear,1.297110713,1.193862844,49.214032
1,1395773035,relu,1.198045909,1.113518977,49.837411
2,1395773035,leaky_relu,1.279163086,1.180854046,46.997374
0,3624943243,linear,1.213269472,1.159591651,53.514453
1,3624943243,relu,1.220096445,1.115848851,54.386809
2,3624943243,leaky_relu,1.266674125,1.15854131,47.274355
0,1629502392,linear,1.320886338,1.187123585,46.019006
1,1629502392,relu,1.265488279,1.188011682,46.839594
2,1629502392,leaky_relu,1.258118343,1.100957596,46.606549
0,1701796894,linear,1.284448278,1.114150596,44.458691
1,1701796894,relu,1.275646758,1.139785039,45.412148
2,1701796894,leaky_relu,1.305881774,1.164539564,43.880674
0,1686115323,linear,1.222775948,1.158228636,48.926436
1,1686115323,relu,1.282618272,1.214206624,49.606612
2,1686115323,leaky_relu,1.201851857,1.147493327,51.266794
0,2876988761,linear,1.218408024,1.12551111,48.487659
1,2876988761,relu,1.183009291,1.07802825,49.268605
