iteration,dense_layers_1,dense_layers_2,dense_layers_3,dense_layers_4,dense_layers_5,dense_layers_6,dense_layers_7,dense_layers_8,dense_layers_9,dense_layers_10,dense_layers,learning_rate,optimizer,activation,dropout,rnn_type,rnn_size,rnn_activation,rnn_dropout,last_activation,last_perf,min_perf,time
in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,out,out,out
int,int,int,int,int,int,int,int,int,int,int,int,str,str,str,float,str,int,str,float,str,float,float,float
980,133,21,455,232,180,28,151,0,0,0,7,0.005,adam,leaky_relu,0.25,simplernn,297,relu,0,linear,1.319026268,1.24019326,33.267028
981,393,0,0,0,0,0,0,0,0,0,1,0.0005,rmsprop,relu,0.1,simplernn,165,relu,0.25,relu,3.054725027,2.205961537,17.799664
982,177,255,148,268,57,0,0,0,0,0,5,0.005,adam,relu,0.1,none,371,tanh,0.15,linear,1.84905808,1.422304058,14.99911
983,87,360,26,178,392,352,391,434,322,369,10,0.0005,adam,relu,0.1,lstm,250,relu,0.25,relu,1.261221659,1.163797104,64.561829
984,315,378,476,333,309,137,466,30,333,275,10,0.005,rmsprop,leaky_relu,0,none,778,tanh,0.15,linear,2.299283981,1.875685835,14.149849
985,242,213,472,297,375,84,276,110,49,459,10,5.00E-05,rmsprop,leaky_relu,0,none,890,tanh,0,relu,1.261461592,1.176585221,15.660805
986,370,162,469,480,414,383,0,0,0,0,6,0.001,adam,relu,0.2,simplernn,95,tanh,0.2,linear,1.919084787,1.522897339,29.143989
987,73,193,49,0,0,0,0,0,0,0,3,5.00E-05,adadelta,relu,0.15,none,791,relu,0,linear,2.144485521,1.296836972,10.408796
988,219,398,448,214,448,465,158,98,39,381,10,0.001,adam,relu,0.15,lstm,704,tanh,0.1,relu,1.290467227,1.130588615,71.474953
989,72,322,21,177,475,349,326,102,138,0,9,0.0001,rmsprop,leaky_relu,0.2,none,665,tanh,0.15,linear,1.36078701,1.251699793,22.967387
990,191,0,0,0,0,0,0,0,0,0,1,0.0001,adadelta,leaky_relu,0.25,none,723,tanh,0.2,linear,1.781885409,1.287913668,6.703175
991,142,166,383,407,0,0,0,0,0,0,4,0.001,adam,leaky_relu,0.1,none,561,tanh,0.15,relu,1.63271935,1.176938748,12.797959
992,292,114,278,40,260,0,0,0,0,0,5,5.00E-05,rmsprop,relu,0.15,lstm,774,tanh,0.1,relu,1.94815402,1.892379737,100.004577
993,405,0,0,0,0,0,0,0,0,0,1,0.0001,rmsprop,relu,0,simplernn,781,relu,0.1,relu,2.060901833,1.898886633,22.567463
994,296,322,84,346,334,451,250,434,234,475,10,0.001,rmsprop,relu,0.1,lstm,998,relu,0.15,relu,1.308214056,1.198010063,72.94994
995,384,69,135,0,0,0,0,0,0,0,3,5.00E-05,adadelta,relu,0.2,simplernn,403,tanh,0.1,linear,2.617052674,1.388469684,36.091038
996,292,167,440,331,439,435,427,346,309,0,9,0.001,adam,relu,0.1,lstm,357,tanh,0,relu,1.285650086,1.146967578,55.407566
997,4,15,131,301,174,428,41,82,0,0,8,5.00E-05,rmsprop,relu,0.2,lstm,431,relu,0.25,relu,1.72297523,1.690285826,91.817952
998,289,0,0,0,0,0,0,0,0,0,1,5.00E-05,adadelta,leaky_relu,0.2,simplernn,943,tanh,0,relu,4.175136471,1.574111164,32.313148
999,381,159,0,0,0,0,0,0,0,0,2,0.0005,adam,relu,0.1,none,603,tanh,0.15,linear,1.333916116,1.215007126,9.36161
1000,26,437,428,37,140,444,298,408,50,0,9,0.0005,adam,leaky_relu,0.15,simplernn,995,tanh,0.25,linear,2.171457052,1.987400627,50.913064
1001,413,0,0,0,0,0,0,0,0,0,1,0.0005,rmsprop,leaky_relu,0.2,lstm,883,tanh,0.1,linear,1.480084085,1.418276155,61.021726
1002,423,144,0,0,0,0,0,0,0,0,2,0.001,adadelta,leaky_relu,0.1,none,959,tanh,0,linear,2.455144382,1.265578151,8.314865
1003,9,337,298,161,402,267,412,19,184,448,10,0.001,adam,leaky_relu,0.15,lstm,164,tanh,0,relu,1.307767868,1.187770915,56.420882
1004,321,488,139,31,207,362,103,189,0,0,8,0.0001,adam,relu,0.1,lstm,860,tanh,0.1,relu,1.762780905,1.594623506,98.770612
1005,22,396,116,59,254,229,495,400,118,0,9,5.00E-05,adadelta,relu,0.1,none,911,tanh,0.25,relu,1.697832966,1.114349532,25.103695
1006,70,0,0,0,0,0,0,0,0,0,1,0.005,adadelta,leaky_relu,0.2,none,228,tanh,0,relu,1.807027674,1.303686869,6.848798
1007,466,0,0,0,0,0,0,0,0,0,1,5.00E-05,adadelta,leaky_relu,0.15,none,859,relu,0.25,relu,2.097398925,1.386250257,6.516677
1008,147,314,0,0,0,0,0,0,0,0,2,5.00E-05,adadelta,relu,0,lstm,365,relu,0.25,relu,1.773301148,1.105323517,58.481462
1009,30,95,0,0,0,0,0,0,0,0,2,0.0001,adadelta,leaky_relu,0.2,simplernn,192,tanh,0,relu,2.3298913,1.226332474,36.980667
1010,410,97,0,0,0,0,0,0,0,0,2,0.0001,adam,relu,0.2,lstm,297,tanh,0.2,relu,1.580358362,1.546086478,76.35909
1011,177,458,417,333,183,0,0,0,0,0,5,0.005,rmsprop,leaky_relu,0,none,493,tanh,0.15,relu,10.15831013,9.176006699,8.228123
1012,276,268,225,340,160,31,202,260,231,487,10,0.0005,adam,leaky_relu,0.1,none,891,relu,0.1,relu,1.582724643,1.209631431,25.818329
1013,61,346,185,41,122,390,425,423,0,0,8,0.001,adam,leaky_relu,0.25,lstm,928,relu,0.2,linear,1.299067068,1.19367522,68.252977
1014,53,180,38,79,203,0,0,0,0,0,5,0.001,rmsprop,relu,0.2,simplernn,136,tanh,0.15,linear,1.491265404,1.386828697,31.616881
1015,236,178,372,257,234,294,492,427,184,0,9,0.001,adam,relu,0.15,simplernn,882,relu,0.15,linear,1.427070117,1.156101084,42.241158
1016,305,451,0,0,0,0,0,0,0,0,2,5.00E-05,adam,relu,0.2,lstm,160,tanh,0.15,linear,1.494821262,1.478043771,80.7729
1017,170,350,408,193,116,204,128,318,67,0,9,0.0005,adam,relu,0.1,simplernn,626,relu,0.15,relu,1.599508977,1.27305696,44.582523
1018,151,285,248,306,385,179,180,0,0,0,7,0.001,adadelta,leaky_relu,0,none,275,relu,0.1,linear,2.06368649,1.249161696,13.906488
1019,200,417,109,472,361,280,357,56,0,0,8,0.0005,rmsprop,leaky_relu,0.2,none,343,tanh,0.1,relu,1.500204325,1.192370272,17.318926
1020,408,243,204,143,154,35,52,106,299,0,9,0.0005,adadelta,leaky_relu,0,none,200,relu,0.25,linear,1.985834026,1.212013865,16.266206
1021,83,404,0,0,0,0,0,0,0,0,2,0.0001,rmsprop,leaky_relu,0.2,simplernn,457,tanh,0.25,linear,2.066309237,1.932329369,24.39513
1022,354,113,158,92,29,0,0,0,0,0,5,0.0001,adadelta,relu,0.25,none,334,tanh,0,linear,1.764184165,1.10129801,15.43444
1023,334,48,483,432,406,0,0,0,0,0,5,0.001,adam,relu,0,simplernn,94,relu,0.25,linear,1.433900213,1.282417953,25.136647
1024,151,378,265,105,0,0,0,0,0,0,4,0.0001,adadelta,relu,0,none,618,relu,0,relu,1.916917849,1.24403578,9.227441
1025,130,461,155,266,0,0,0,0,0,0,4,5.00E-05,rmsprop,relu,0.2,none,954,relu,0.2,linear,1.293455768,1.247378349,16.474685
1026,147,343,298,0,0,0,0,0,0,0,3,0.0001,adam,relu,0.2,none,384,tanh,0.1,relu,1.253203547,1.231656957,14.219179
1027,136,336,468,405,122,177,51,427,0,0,8,0.005,adam,relu,0.1,lstm,439,tanh,0.1,linear,1.310039949,1.224969482,58.896882
1028,17,76,485,0,0,0,0,0,0,0,3,0.0001,adadelta,relu,0.25,simplernn,197,relu,0.2,linear,1.26656152,1.101204109,35.660205
1029,166,203,25,302,143,135,380,282,395,363,10,0.0001,rmsprop,relu,0.1,none,829,tanh,0.2,relu,1.276622629,1.161292672,22.894094
1030,133,0,0,0,0,0,0,0,0,0,1,0.005,rmsprop,leaky_relu,0.15,simplernn,323,relu,0.25,linear,2.908167315,1.855221343,22.737562
1031,485,181,393,375,415,96,0,0,0,0,6,0.001,adam,leaky_relu,0.2,simplernn,161,tanh,0.25,relu,1.625430441,1.233258045,30.292398
1032,225,414,275,0,0,0,0,0,0,0,3,0.0005,adadelta,relu,0.25,none,333,tanh,0.25,relu,1.89455266,1.281713331,10.434729
1033,117,32,336,487,391,363,486,4,0,0,8,0.001,adam,relu,0.2,simplernn,633,relu,0.1,linear,1.490859902,1.232181132,40.55344
1034,315,448,231,311,0,0,0,0,0,0,4,0.001,adadelta,relu,0.1,none,244,tanh,0.2,relu,1.920764399,1.196010089,13.873098
1035,187,46,460,351,379,323,482,274,0,0,8,0.0001,rmsprop,leaky_relu,0.2,simplernn,782,tanh,0.1,relu,2.194869781,1.902172232,37.724174
1036,108,461,0,0,0,0,0,0,0,0,2,0.005,adadelta,relu,0.25,none,680,relu,0.15,relu,1.681178713,1.223714685,8.381685
1037,360,214,0,0,0,0,0,0,0,0,2,0.005,adadelta,leaky_relu,0.1,none,838,tanh,0,relu,2.56666224,1.311408746,8.311889
1038,18,452,76,0,0,0,0,0,0,0,3,5.00E-05,rmsprop,relu,0.1,simplernn,777,relu,0.2,relu,4.810084724,4.324553728,35.822715
1039,249,99,220,0,0,0,0,0,0,0,3,5.00E-05,adadelta,relu,0.15,simplernn,415,tanh,0.2,relu,2.039456904,1.152997947,42.0213
1040,258,442,426,63,174,369,0,0,0,0,6,0.0005,adadelta,relu,0.1,simplernn,285,tanh,0,relu,1.921201324,1.215919936,38.585942
1041,157,124,286,422,350,0,0,0,0,0,5,0.0005,adadelta,leaky_relu,0.15,none,175,tanh,0.2,relu,2.125412798,1.297732913,14.551299
1042,234,103,270,478,336,143,0,0,0,0,6,0.0001,adam,leaky_relu,0.15,lstm,891,tanh,0.25,relu,1.489497685,1.368773353,86.007293
1043,490,0,0,0,0,0,0,0,0,0,1,0.005,adadelta,relu,0.15,none,668,relu,0.25,linear,1.885939598,1.363541341,6.640321
1044,7,295,343,278,0,0,0,0,0,0,4,0.001,adadelta,relu,0.1,simplernn,224,relu,0.15,relu,1.524662018,1.107709086,30.2331
1045,215,177,0,0,0,0,0,0,0,0,2,5.00E-05,adam,relu,0.25,none,778,tanh,0.15,linear,1.302613556,1.300166774,19.343023
1046,319,0,0,0,0,0,0,0,0,0,1,0.0005,rmsprop,relu,0,lstm,796,relu,0,linear,1.335111034,1.278407884,56.453
1047,320,66,344,102,75,497,161,325,489,348,10,0.0005,rmsprop,leaky_relu,0.15,lstm,784,relu,0.2,relu,1.311132169,1.21037823,64.515901
1048,213,482,302,168,8,52,0,0,0,0,6,5.00E-05,rmsprop,leaky_relu,0.1,none,704,tanh,0,relu,1.474099779,1.434326053,20.622669
1049,66,145,487,2,0,0,0,0,0,0,4,5.00E-05,adadelta,leaky_relu,0.1,none,921,relu,0.2,linear,2.308292985,1.277611721,12.417474
1050,213,288,147,214,293,0,0,0,0,0,5,0.0005,adam,leaky_relu,0.1,none,14,tanh,0.2,relu,1.546951652,1.280235386,15.395075
1051,276,226,0,0,0,0,0,0,0,0,2,0.001,rmsprop,leaky_relu,0,none,601,tanh,0.2,relu,1.813564491,1.304710281,5.790103
1052,463,123,203,351,130,92,48,292,384,0,9,0.001,rmsprop,relu,0.2,none,871,relu,0,linear,1.614304566,1.220514965,19.103225
1053,197,287,147,0,0,0,0,0,0,0,3,0.005,adam,relu,0,none,921,tanh,0.25,linear,1.599308777,1.257870317,8.51135
1054,109,278,429,3,318,0,0,0,0,0,5,0.001,adam,leaky_relu,0.25,lstm,305,relu,0.1,linear,1.525225544,1.372995949,54.924627
1055,461,310,181,37,5,0,0,0,0,0,5,0.0001,adadelta,leaky_relu,0.25,lstm,914,relu,0,relu,1.586085165,1.206407011,88.873191
1056,302,452,477,478,269,198,64,414,428,354,10,0.005,adam,relu,0.25,none,455,relu,0.15,relu,1.635689688,1.365387845,26.761812
1057,283,438,183,137,100,190,380,181,0,0,8,0.0001,rmsprop,leaky_relu,0.2,none,866,tanh,0,relu,1.444371057,1.338428617,19.26575
1058,7,458,290,114,0,0,0,0,0,0,4,0.0001,rmsprop,leaky_relu,0.25,lstm,901,relu,0.1,linear,2.918314016,2.767274916,93.01209
1059,458,89,451,0,0,0,0,0,0,0,3,0.0001,rmsprop,leaky_relu,0.2,lstm,796,relu,0.1,relu,1.529328895,1.42850461,75.326002
1060,18,115,26,0,0,0,0,0,0,0,3,5.00E-05,adadelta,relu,0.1,none,418,relu,0.25,relu,2.019103074,1.27668581,10.277151
1061,235,0,0,0,0,0,0,0,0,0,1,0.005,rmsprop,leaky_relu,0.2,none,640,tanh,0.1,relu,2.056205893,1.352747178,5.5248
1062,390,366,317,340,151,94,486,475,385,379,10,0.0005,adam,relu,0.2,lstm,78,tanh,0.25,relu,1.491312647,1.277451432,59.348647
1063,303,132,429,445,224,3,264,26,307,449,10,0.0005,adam,relu,0.15,none,915,relu,0,relu,1.80936842,1.239815116,25.750994
1064,55,52,266,400,185,0,0,0,0,0,5,5.00E-05,adam,leaky_relu,0.15,lstm,864,relu,0.15,linear,1.519695663,1.478868318,124.674363
1065,496,0,0,0,0,0,0,0,0,0,1,0.0005,adam,leaky_relu,0.15,simplernn,116,tanh,0.1,linear,1.657318711,1.556603563,21.21062
1066,11,218,147,75,0,0,0,0,0,0,4,0.001,adadelta,relu,0,none,41,relu,0.2,relu,2.13571589,1.263160253,9.676747
1067,428,164,300,399,310,191,268,0,0,0,7,0.001,adadelta,relu,0.15,lstm,344,tanh,0.1,linear,1.440649176,0.989382446,76.585373
1068,392,92,99,57,252,0,0,0,0,0,5,0.005,adadelta,leaky_relu,0.25,simplernn,9,relu,0.1,linear,1.357508004,1.118585813,42.294481
1069,260,124,212,367,100,202,292,434,367,0,9,0.005,adam,relu,0.15,simplernn,751,tanh,0.1,relu,2.278450918,1.88295176,40.929639
1070,282,119,423,117,365,0,0,0,0,0,5,5.00E-05,adadelta,relu,0.15,none,932,relu,0.1,relu,1.649839664,1.317546439,15.979473
1071,413,100,313,46,345,37,28,26,333,0,9,0.005,adam,relu,0.25,none,547,relu,0.2,linear,1.549646592,1.305606246,23.869527
1072,483,39,286,0,0,0,0,0,0,0,3,0.005,rmsprop,leaky_relu,0.25,lstm,522,tanh,0.1,linear,1.292513514,1.125894308,44.60685
1073,455,246,329,81,228,408,321,0,0,0,7,0.001,adam,relu,0.15,none,989,relu,0.2,linear,1.584869885,1.198087943,19.293689
1074,351,111,412,65,303,98,337,0,0,0,7,0.001,adam,relu,0.1,simplernn,353,tanh,0.2,linear,1.70104754,1.359818316,38.26719
1075,103,45,370,359,278,91,257,383,302,367,10,0.001,adam,leaky_relu,0.2,none,87,tanh,0.15,relu,1.512179995,1.225535846,25.837789
1076,144,0,0,0,0,0,0,0,0,0,1,5.00E-05,adadelta,relu,0.1,none,457,tanh,0.25,relu,1.90799439,1.355338705,6.671735
1077,119,382,0,0,0,0,0,0,0,0,2,0.0001,rmsprop,relu,0.1,none,565,tanh,0,linear,1.280498767,1.251657641,10.369436
1078,374,377,288,495,241,149,175,0,0,0,7,0.0005,adam,relu,0.15,none,453,relu,0.2,relu,1.55193522,1.256001389,19.805329
1079,332,86,177,320,444,314,0,0,0,0,6,0.005,adadelta,leaky_relu,0.25,none,559,relu,0.1,linear,2.119258761,1.206701815,16.976816
1080,82,188,0,0,0,0,0,0,0,0,2,0.005,adam,leaky_relu,0.15,none,345,tanh,0,linear,1.911065435,1.295027673,8.87989
1081,151,0,0,0,0,0,0,0,0,0,1,0.001,adam,leaky_relu,0.25,none,219,relu,0.2,relu,1.432953453,1.35239799,7.830679
1082,14,128,494,471,430,0,0,0,0,0,5,5.00E-05,adam,relu,0.25,none,167,relu,0,linear,1.739457035,1.711091328,19.238839
1083,344,20,51,109,455,320,290,229,239,471,10,0.0001,adam,relu,0,simplernn,131,relu,0.1,relu,1.170083559,1.13451432,42.998113
1084,151,233,469,231,371,80,113,154,320,59,10,0.0005,adam,leaky_relu,0,simplernn,675,tanh,0.1,linear,1.82045877,1.544799519,37.82739
1085,238,36,163,285,0,0,0,0,0,0,4,5.00E-05,adam,relu,0.2,simplernn,831,relu,0.15,relu,4.936055708,4.477091599,34.439426
1086,321,120,355,105,215,0,0,0,0,0,5,5.00E-05,rmsprop,leaky_relu,0.25,none,915,tanh,0,linear,1.293099141,1.248114479,17.770222
1087,138,49,499,26,278,327,205,393,177,153,10,5.00E-05,rmsprop,relu,0.25,none,845,relu,0.1,relu,1.658783221,1.609696722,25.505169
1088,154,248,31,185,135,220,183,250,87,0,9,0.001,adam,leaky_relu,0.15,none,98,tanh,0,relu,1.567091012,1.203858197,23.684522
1089,11,228,361,0,0,0,0,0,0,0,3,0.001,adam,relu,0.15,simplernn,135,relu,0.25,linear,1.308386683,1.239900911,29.137042
1090,239,58,250,364,195,480,431,48,0,0,8,0.0005,rmsprop,leaky_relu,0.15,none,477,tanh,0,linear,1.501469684,1.238776278,17.124935
1091,196,0,0,0,0,0,0,0,0,0,1,0.0001,adadelta,relu,0.15,lstm,350,relu,0.15,linear,1.419265604,1.216606081,67.065626
1092,70,73,357,272,0,0,0,0,0,0,4,0.0001,rmsprop,leaky_relu,0.25,lstm,201,relu,0.2,linear,1.391970396,1.329883921,64.619125
1093,351,0,0,0,0,0,0,0,0,0,1,0.005,rmsprop,leaky_relu,0.25,none,500,tanh,0,relu,2.017856383,1.163055897,5.456984
1094,128,68,205,360,444,22,157,62,187,441,10,0.001,rmsprop,relu,0,none,265,relu,0.1,relu,1.420079303,1.213529563,12.994915
1095,108,0,0,0,0,0,0,0,0,0,1,0.0005,adam,relu,0.15,simplernn,815,relu,0,relu,1.87670424,1.738384128,25.395482
1096,83,101,294,0,0,0,0,0,0,0,3,0.005,rmsprop,relu,0.2,none,987,tanh,0,relu,1.66101315,1.259526253,8.957189
1097,85,0,0,0,0,0,0,0,0,0,1,0.001,adam,leaky_relu,0.25,lstm,134,relu,0.2,relu,1.557988691,1.532764339,93.09841
1098,474,285,440,0,0,0,0,0,0,0,3,5.00E-05,adam,relu,0,none,996,tanh,0.15,linear,1.27385726,1.26460073,12.284819
1099,406,28,281,0,0,0,0,0,0,0,3,0.0001,adadelta,leaky_relu,0,lstm,990,relu,0.1,relu,1.341410589,1.080315208,90.289457
1100,425,268,141,158,201,156,0,0,0,0,6,0.0005,adadelta,leaky_relu,0.15,lstm,925,tanh,0.1,relu,1.490984309,1.083889413,88.989381
1101,9,314,94,30,465,177,280,441,175,0,9,0.001,rmsprop,leaky_relu,0.25,none,635,tanh,0.15,linear,1.398458695,1.20807054,19.980376
1102,46,488,139,259,492,0,0,0,0,0,5,0.0001,rmsprop,leaky_relu,0.15,lstm,127,relu,0.25,linear,1.355937576,1.260827768,52.541017
1103,394,242,355,0,0,0,0,0,0,0,3,0.005,adadelta,leaky_relu,0.25,none,145,tanh,0.2,relu,2.503980398,1.289277577,10.347487
1104,406,302,58,208,121,79,18,446,0,0,8,0.0005,rmsprop,relu,0.15,lstm,304,relu,0.25,relu,1.460850668,1.258925676,60.158547
1105,446,101,266,462,326,314,337,337,448,0,9,0.005,adadelta,relu,0,none,194,tanh,0.2,relu,4.631799579,3.465499365,17.410169
1106,364,0,0,0,0,0,0,0,0,0,1,0.0005,rmsprop,leaky_relu,0.2,none,975,relu,0.1,relu,1.519533587,1.395963764,6.656824
1107,310,134,491,129,483,197,288,157,376,424,10,5.00E-05,rmsprop,leaky_relu,0.1,none,836,tanh,0.15,relu,1.363906741,1.257667875,23.395802
1108,10,28,380,0,0,0,0,0,0,0,3,0.0001,adadelta,relu,0,none,971,tanh,0,relu,1.908713055,1.34253031,8.135359
1109,330,0,0,0,0,0,0,0,0,0,1,0.0005,adadelta,relu,0.15,none,223,tanh,0.25,linear,1.856531525,1.305357218,6.684722
1110,120,181,104,277,100,448,0,0,0,0,6,0.0001,rmsprop,relu,0.15,none,194,relu,0.25,linear,1.314131045,1.252510035,16.409841
1111,329,402,47,93,144,0,0,0,0,0,5,5.00E-05,adadelta,relu,0.2,none,573,tanh,0.2,linear,1.708515334,1.153907335,15.365135
1112,367,101,378,363,478,19,269,439,0,0,8,0.0001,adam,leaky_relu,0.25,lstm,426,tanh,0.2,linear,1.469203854,1.378861737,71.580581
1113,85,41,483,20,0,0,0,0,0,0,4,0.0005,adam,relu,0.1,lstm,709,tanh,0,relu,2.017085528,1.871149349,66.976921
1114,464,107,77,254,166,396,1,224,0,0,8,5.00E-05,adam,leaky_relu,0.25,none,671,tanh,0.25,linear,2.768796349,2.518380117,23.491479
1115,9,0,0,0,0,0,0,0,0,0,1,0.0005,rmsprop,leaky_relu,0,none,413,relu,0,relu,1.33390069,1.326707494,12.032511
1116,201,91,28,0,0,0,0,0,0,0,3,0.0001,adam,leaky_relu,0.2,lstm,438,relu,0,relu,4.893274903,4.617642093,73.493064
1117,496,296,117,490,133,411,30,311,251,493,10,0.005,rmsprop,relu,0.1,none,201,tanh,0.2,relu,12.93584347,12.93584347,19.826768
1118,360,50,77,378,410,19,92,244,316,265,10,0.005,rmsprop,relu,0,lstm,164,tanh,0,relu,1.289668155,1.191539788,45.23071
1119,277,225,86,25,236,0,0,0,0,0,5,0.001,adam,relu,0.2,simplernn,481,relu,0.1,relu,1.554344559,1.354981875,33.305962
1120,453,295,123,301,110,19,160,286,398,455,10,0.001,rmsprop,leaky_relu,0,none,996,tanh,0.2,relu,1.671712518,1.258694589,13.562424
1121,319,323,383,424,359,52,135,312,0,0,8,0.001,rmsprop,leaky_relu,0,none,552,tanh,0.2,linear,1.595561552,1.185158706,10.958346
1122,455,451,234,323,121,274,14,115,0,0,8,0.0001,rmsprop,relu,0.25,none,121,tanh,0.2,relu,1.602135301,1.453849351,20.634142
1123,458,188,0,0,0,0,0,0,0,0,2,0.005,adadelta,leaky_relu,0.1,simplernn,360,relu,0.25,relu,1.60834403,1.267378485,31.879693
1124,159,69,448,383,148,33,225,99,150,206,10,0.0001,adadelta,leaky_relu,0.25,none,391,relu,0.25,linear,1.611363411,1.170632994,26.404268
1125,477,245,16,310,310,395,64,136,430,454,10,0.001,adam,leaky_relu,0.1,none,584,relu,0,linear,1.734293795,1.226441967,26.213775
1126,381,0,0,0,0,0,0,0,0,0,1,0.0005,rmsprop,leaky_relu,0,none,43,tanh,0.1,linear,1.5156425,1.353724349,5.542745
1127,203,275,131,26,368,209,316,0,0,0,7,0.0005,adadelta,relu,0.1,lstm,211,tanh,0.15,relu,1.185654259,1.027602947,66.608919
1128,288,231,4,385,369,482,152,189,326,140,10,0.005,adam,leaky_relu,0.25,lstm,73,relu,0.1,relu,1.36629051,1.289747655,63.215173
1129,35,305,262,351,176,435,119,211,0,0,8,0.005,rmsprop,leaky_relu,0.15,none,954,tanh,0.1,relu,1.69929378,1.43791157,19.134106
1130,27,238,480,396,0,0,0,0,0,0,4,0.005,rmsprop,relu,0.2,none,464,relu,0.25,relu,1.432049656,1.092025352,10.969832
1131,22,291,140,221,496,17,0,0,0,0,6,0.005,adam,leaky_relu,0,lstm,17,tanh,0.25,relu,1.219721437,1.103636432,46.513744
1132,436,223,97,393,43,0,0,0,0,0,5,0.0005,rmsprop,leaky_relu,0.2,lstm,693,tanh,0.2,relu,1.701644707,1.574230421,64.679203
1133,6,149,257,212,72,383,0,0,0,0,6,5.00E-05,adam,leaky_relu,0,lstm,889,tanh,0.2,relu,1.842931867,1.75442214,111.178914
1134,107,309,0,0,0,0,0,0,0,0,2,0.005,rmsprop,leaky_relu,0.25,simplernn,9,relu,0,relu,1.180259836,1.03954668,21.060977
1135,207,0,0,0,0,0,0,0,0,0,1,5.00E-05,adadelta,relu,0.25,lstm,752,tanh,0.2,linear,1.237880337,1.114320683,94.545772
1136,46,330,451,165,94,167,0,0,0,0,6,0.0001,adam,leaky_relu,0.1,none,229,relu,0.25,relu,1.448385262,1.392407656,20.444634
1137,269,40,0,0,0,0,0,0,0,0,2,0.001,rmsprop,leaky_relu,0.15,lstm,583,relu,0.15,relu,3.183724558,2.638602245,55.146917
1138,94,380,20,0,0,0,0,0,0,0,3,0.0005,adam,relu,0,lstm,541,tanh,0.25,relu,2.059166169,1.88322897,51.832659
1139,230,146,17,180,240,29,219,394,296,0,9,0.0005,adam,relu,0.15,none,121,tanh,0.25,linear,1.514438653,1.261601686,24.632665
1140,85,474,127,0,0,0,0,0,0,0,3,5.00E-05,adam,leaky_relu,0.1,simplernn,597,relu,0,relu,1.987390447,1.92326417,33.117407
1141,156,0,0,0,0,0,0,0,0,0,1,0.0001,adam,relu,0.1,simplernn,394,relu,0.2,relu,3.533820534,3.200825739,24.414582
1142,78,441,261,114,405,296,116,175,296,0,9,0.001,adadelta,leaky_relu,0,none,5,tanh,0.2,relu,2.211309409,1.185173416,16.611801
1143,207,484,300,90,224,194,423,0,0,0,7,0.0001,adadelta,leaky_relu,0,none,317,relu,0.25,relu,3.130081177,1.28829577,14.81959
1144,123,28,460,147,470,343,384,179,0,0,8,0.005,rmsprop,relu,0,none,630,relu,0.1,linear,1.479429889,1.165471566,11.335826
1145,204,328,161,86,127,32,258,70,0,0,8,0.0005,adadelta,relu,0.15,lstm,58,relu,0.25,relu,1.252381945,1.089259136,79.067263
1146,354,91,247,0,0,0,0,0,0,0,3,0.005,adam,leaky_relu,0.25,none,291,tanh,0.15,relu,2.164893055,1.349713326,10.77284
1147,8,254,134,230,0,0,0,0,0,0,4,0.001,rmsprop,relu,0.1,simplernn,845,tanh,0.15,linear,2.083340645,1.898154545,30.805594
1148,272,336,381,291,222,0,0,0,0,0,5,5.00E-05,rmsprop,relu,0.25,none,935,tanh,0.2,linear,1.377975106,1.33371408,15.573574
1149,80,287,416,0,0,0,0,0,0,0,3,0.0001,rmsprop,relu,0.2,none,650,relu,0.1,relu,1.188060105,1.13601625,11.85248
1150,172,0,0,0,0,0,0,0,0,0,1,0.005,rmsprop,relu,0,simplernn,407,relu,0.15,relu,12.93584347,12.93584347,15.294824
1151,293,180,237,0,0,0,0,0,0,0,3,0.001,adadelta,leaky_relu,0.2,lstm,182,tanh,0,relu,1.312386549,1.109768271,54.693098
1152,445,188,37,258,160,0,0,0,0,0,5,5.00E-05,adadelta,relu,0,none,220,relu,0.25,relu,1.645702195,1.256205773,11.718832
1153,192,27,412,60,467,407,287,6,131,0,9,0.001,adadelta,relu,0,none,463,tanh,0.2,linear,2.334083009,1.150044298,17.708405
1154,130,443,481,275,97,304,0,0,0,0,6,5.00E-05,rmsprop,leaky_relu,0.25,none,310,tanh,0.2,relu,1.404970646,1.357795525,17.865485
1155,452,171,0,0,0,0,0,0,0,0,2,0.0001,adadelta,leaky_relu,0,simplernn,754,relu,0.15,linear,1.956396031,1.263199341,28.90415
1156,150,440,184,266,339,208,386,0,0,0,7,0.0005,rmsprop,relu,0.1,none,281,tanh,0.15,linear,1.443992376,1.159175241,15.63292
1157,350,13,261,0,0,0,0,0,0,0,3,5.00E-05,adam,leaky_relu,0.15,none,782,tanh,0.2,relu,1.322519183,1.311836243,20.269606
1158,19,347,150,318,99,448,290,444,423,347,10,0.001,adam,leaky_relu,0.1,lstm,645,tanh,0,linear,1.186563432,1.10454067,65.484431
1159,298,107,103,354,434,97,176,0,0,0,7,5.00E-05,adadelta,relu,0.1,none,755,tanh,0.2,linear,2.07612133,1.168351865,19.293197
1160,36,0,0,0,0,0,0,0,0,0,1,0.005,rmsprop,relu,0,simplernn,469,tanh,0.25,relu,1.80060029,1.736974478,23.599746
1161,17,140,471,80,296,364,296,474,283,0,9,0.0001,rmsprop,leaky_relu,0.15,simplernn,621,tanh,0.15,relu,2.024240446,1.894634652,40.029592
